id,generation_id,name,engine_type,engine_code,displacement_cc,horsepower,torque_nm,transmission,drive_type,market
audi_a4_b10_40_tfsi_quattro_s_tronic,audi_a4_b10,40 TFSI quattro S tronic,mild-hybrid gasoline,DLVA/DLVB,1984.0,204,320.0,automatic (S tronic),AWD,UK
audi_a4_b10_45_tfsi_quattro_s_tronic,audi_a4_b10,45 TFSI quattro S tronic,mild-hybrid gasoline,DLVA/DLVB,1984.0,265,370.0,automatic (S tronic),AWD,UK
audi_a4_b10_50_tfsi_e_quattro_s_tronic,audi_a4_b10,50 TFSI e quattro S tronic,plug-in hybrid gasoline,DLVA/DLVB + electric motor,1984.0,300,500.0,automatic (S tronic),AWD,UK
audi_a4_b10_35_tdi_s_tronic,audi_a4_b10,35 TDI S tronic,mild-hybrid diesel,DDWB,1968.0,163,300.0,automatic (S tronic),FWD,UK
audi_a4_b10_35_tdi_quattro_s_tronic,audi_a4_b10,35 TDI quattro S tronic,mild-hybrid diesel,DDWB,1968.0,163,300.0,automatic (S tronic),AWD,UK
audi_a4_b10_40_tdi_quattro_s_tronic,audi_a4_b10,40 TDI quattro S tronic,mild-hybrid diesel,DDWC,1968.0,204,400.0,automatic (S tronic),AWD,UK
audi_a5_b8_20t_fsi_180,audi_a5_b8,2.0 TFSI 180,gasoline,CDNB,1984.0,180,320.0,manual,FWD,UK
audi_a5_b8_20t_fsi_211,audi_a5_b8,2.0 TFSI 211,gasoline,CAEB,1984.0,211,350.0,manual,AWD,UK
audi_a5_b8_20t_fsi_211_s_tronic,audi_a5_b8,2.0 TFSI 211 S tronic,gasoline,CAEB,1984.0,211,350.0,auto,AWD,UK
audi_a5_b8_32_fsi_265,audi_a5_b8,3.2 FSI 265,gasoline,CALA,3197.0,265,330.0,auto,AWD,UK
audi_a5_b8_s5_v8,audi_a5_b8,S5 4.2 FSI V8,gasoline,CAUA,4163.0,354,440.0,manual,AWD,UK
audi_a5_b8_rs5_v8,audi_a5_b8,RS5 4.2 FSI V8,gasoline,CFSA,4163.0,450,430.0,auto,AWD,UK
audi_a5_b8_20_tdi_177,audi_a5_b8,2.0 TDI 177,diesel,CGLC,1968.0,177,380.0,manual,FWD,UK
audi_a5_b8_20_tdi_177_quattro,audi_a5_b8,2.0 TDI 177 quattro,diesel,CGLC,1968.0,177,380.0,manual,AWD,UK
audi_a5_b8_30_tdi_204,audi_a5_b8,3.0 TDI 204,diesel,CLAB,2967.0,204,400.0,manual,AWD,UK
audi_a5_b8_30_tdi_245,audi_a5_b8,3.0 TDI 245,diesel,CDUD,2967.0,245,500.0,auto,AWD,UK
audi_a5_f5_20tfsi_190_s_tronic_awd,audi_a5_f5,40 TFSI 190 S tronic AWD,gasoline,DLVA,1984.0,190,320.0,auto,AWD,UK
audi_a5_f5_20tfsi_245_s_tronic_awd,audi_a5_f5,45 TFSI 245 S tronic AWD,gasoline,CVKB,1984.0,245,370.0,auto,AWD,UK
audi_a5_f5_20tfsi_265_s_tronic_awd_mhev,audi_a5_f5,45 TFSI 265 S tronic AWD MHEV,gasoline,DLVA,1984.0,265,370.0,auto,AWD,UK
audi_a5_f5_20tfsi_354_s_tronic_awd_rs5,audi_a5_f5,RS 5 2.9 TFSI 450 S tronic AWD,gasoline,DECA,2894.0,450,600.0,auto,AWD,UK
audi_a5_f5_20tdi_190_s_tronic_awd,audi_a5_f5,40 TDI 190 S tronic AWD,diesel,DETA,1968.0,190,400.0,auto,AWD,UK
audi_a5_f5_20tdi_190_s_tronic_awd_mhev,audi_a5_f5,40 TDI 190 S tronic AWD MHEV,diesel,DFHA,1968.0,190,400.0,auto,AWD,UK
audi_a5_f5_30tdi_231_s_tronic_awd_mhev,audi_a5_f5,45 TDI 231 S tronic AWD MHEV,diesel,DDWB,2967.0,231,500.0,auto,AWD,UK
audi_a5_b10_40_tfsi_s_tronic,audi_a5_b10,40 TFSI S tronic,gasoline,unknown,1984.0,204,320.0,auto,AWD,UK
audi_a5_b10_45_tfsi_quattro_s_tronic,audi_a5_b10,45 TFSI quattro S tronic,gasoline,unknown,1984.0,265,370.0,auto,AWD,UK
audi_a5_b10_40_tdi_s_tronic,audi_a5_b10,40 TDI S tronic,diesel,unknown,1968.0,163,370.0,auto,AWD,UK
audi_a5_b10_45_tdi_quattro_s_tronic,audi_a5_b10,45 TDI quattro S tronic,diesel,unknown,2925.0,231,500.0,auto,AWD,UK
audi_a5_b10_s5_tfsi_quattro_tiptronic,audi_a5_b10,S5 TFSI quattro Tiptronic,gasoline,unknown,2995.0,354,500.0,auto,AWD,UK
audi_a5_b10_s5_tdi_quattro_tiptronic,audi_a5_b10,S5 TDI quattro Tiptronic,diesel,unknown,2967.0,347,700.0,auto,AWD,UK
audi_a6_c5_1.8t_125hp,audi_a6_c5,1.8T (125hp),gasoline,AHA/ALF/ARB,1781.0,125,210.0,manual,FWD,UK
audi_a6_c5_1.8t_150hp,audi_a6_c5,1.8T (150hp),gasoline,AEB/ATW/AWT,1781.0,150,210.0,manual,FWD,UK
audi_a6_c5_1.8t_180hp,audi_a6_c5,1.8T (180hp),gasoline,AJQ/APP/ARY,1781.0,180,240.0,manual,AWD,UK
audi_a6_c5_2.0_115hp,audi_a6_c5,2.0 (115hp),gasoline,AVH/BDV,1984.0,115,168.0,manual,FWD,UK
audi_a6_c5_2.4_v6_165hp,audi_a6_c5,2.4 V6 (165hp),gasoline,AGA/AFM/ALW/ARE/BFL,2393.0,165,230.0,manual,FWD,UK
audi_a6_c5_2.4_v6_170hp,audi_a6_c5,2.4 V6 (170hp),gasoline,BDV,2393.0,170,230.0,manual,FWD,UK
audi_a6_c5_2.7t_quattro_230hp,audi_a6_c5,2.7T V6 Quattro (230hp),gasoline,APG,2671.0,230,310.0,manual,AWD,UK
audi_a6_c5_2.7t_quattro_250hp,audi_a6_c5,2.7T V6 Quattro (250hp),gasoline,AJK/ARE,2671.0,250,320.0,manual,AWD,UK
audi_a6_c5_2.8_v6_174hp,audi_a6_c5,2.8 V6 (174hp),gasoline,AHA/ACK,2771.0,174,250.0,manual,FWD,UK
audi_a6_c5_2.8_v6_193hp,audi_a6_c5,2.8 V6 (193hp),gasoline,ALG/AMX/AQD,2771.0,193,280.0,manual,AWD,UK
audi_a6_c5_4.2_v8_299hp,audi_a6_c5,4.2 V8 (299hp),gasoline,AUW/ASG,4172.0,299,400.0,auto,AWD,UK
audi_a6_c5_s6_4.2_v8_340hp,audi_a6_c5,S6 4.2 V8 (340hp),gasoline,AQJ,4172.0,340,420.0,auto,AWD,UK
audi_a6_c5_rs6_4.2_v8_450hp,audi_a6_c5,RS6 4.2 V8 Bi-Turbo (450hp),gasoline,ASG,4172.0,450,560.0,auto,AWD,UK
audi_a6_c5_2.5_tdi_150hp,audi_a6_c5,2.5 TDI (150hp),diesel,AKE/BAU/BDG,2496.0,150,310.0,manual,FWD,UK
audi_a6_c5_2.5_tdi_150hp_quattro,audi_a6_c5,2.5 TDI Quattro (150hp),diesel,AKE/BAU/BDG,2496.0,150,310.0,manual,AWD,UK
audi_a6_c5_2.5_tdi_180hp,audi_a6_c5,2.5 TDI (180hp),diesel,BCZ/BDH,2496.0,180,370.0,manual,AWD,UK
audi_a6_c5_1.9_tdi_110hp,audi_a6_c5,1.9 TDI (110hp),diesel,AFN/AVG,1896.0,110,235.0,manual,FWD,UK
audi_a6_c5_1.9_tdi_130hp,audi_a6_c5,1.9 TDI (130hp),diesel,AVF/AWX,1896.0,130,310.0,manual,FWD,UK
audi_a6_c6_2.0_tfsi_160,audi_a6_c6,2.0 TFSI 170,gasoline,BPJ,1984.0,170,250.0,manual,FWD,UK
audi_a6_c6_2.0_tfsi_170_multitronic,audi_a6_c6,2.0 TFSI 170 Multitronic,gasoline,BPJ,1984.0,170,250.0,auto,FWD,UK
audi_a6_c6_2.0_tdi_121,audi_a6_c6,2.0 TDI 121,diesel,BRF,1968.0,121,290.0,manual,FWD,UK
audi_a6_c6_2.0_tdi_136,audi_a6_c6,2.0 TDI 136,diesel,"BLB, BNA",1968.0,136,320.0,manual,FWD,UK
audi_a6_c6_2.0_tdi_140,audi_a6_c6,2.0 TDI 140,diesel,BMN,1968.0,140,320.0,manual,AWD,UK
audi_a6_c6_2.7_tdi_163,audi_a6_c6,2.7 TDI 163,diesel,"BSG, BPP",2698.0,163,380.0,manual,AWD,UK
audi_a6_c6_2.7_tdi_190,audi_a6_c6,2.7 TDI 190,diesel,V6,2698.0,190,400.0,auto,AWD,UK
audi_a6_c6_3.0_tdi_204,audi_a6_c6,3.0 TDI 204,diesel,CDYA,2967.0,204,450.0,auto,AWD,UK
audi_a6_c6_3.0_tdi_225,audi_a6_c6,3.0 TDI 225,diesel,BMK,2967.0,225,500.0,auto,AWD,UK
audi_a6_c6_3.0_tdi_233,audi_a6_c6,3.0 TDI 233,diesel,ASB,2967.0,233,500.0,auto,AWD,UK
audi_a6_c6_3.2_fsi_255,audi_a6_c6,3.2 FSI 255,gasoline,BKH,3123.0,255,330.0,auto,AWD,UK
audi_a6_c6_4.2_fsi_350,audi_a6_c6,4.2 FSI 350,gasoline,BBK,4163.0,350,440.0,auto,AWD,UK
audi_a6_c6_4.2_tdi_326,audi_a6_c6,4.2 TDI 326,diesel,CBAA,4134.0,326,650.0,auto,AWD,UK
audi_a6_c6_5.2_fsi_435_s6,audi_a6_c6,S6 5.2 FSI 435,gasoline,BBK,5204.0,435,580.0,auto,AWD,UK
audi_a6_c6_5.0_tfsi_500_rs6,audi_a6_c6,RS6 5.0 TFSI 500,gasoline,BUH,4991.0,500,650.0,auto,AWD,UK
audi_a6_c6_5.0_tfsi_580_rs6_plus,audi_a6_c6,RS6 Plus 5.0 TFSI 580,gasoline,BUH,4991.0,580,650.0,auto,AWD,UK
audi_a6_c7_2.0_tfsi_180,audi_a6_c7,2.0 TFSI 180,gasoline,CGLC,1984.0,180,320.0,manual,FWD,UK
audi_a6_c7_2.0_tfsi_211_quattro,audi_a6_c7,2.0 TFSI 211 quattro,gasoline,CDNB,1984.0,211,350.0,auto,AWD,UK
audi_a6_c7_2.8_fsi_190,audi_a6_c7,2.8 FSI 190,gasoline,CHMB,2773.0,190,280.0,CVT,FWD,UK
audi_a6_c7_2.8_fsi_204_quattro,audi_a6_c7,2.8 FSI 204 quattro,gasoline,CHMA,2773.0,204,280.0,manual,AWD,UK
audi_a6_c7_3.0_tfsi_310_quattro,audi_a6_c7,3.0 TFSI 310 quattro,gasoline,CMWB,2995.0,310,440.0,auto,AWD,UK
audi_a6_c7_s6_4_0_tfsi_420,audi_a6_c7,S6 4.0 TFSI 420,gasoline,CEUC,3993.0,420,550.0,auto,AWD,UK
audi_a6_c7_rs6_4_0_tfsi_560,audi_a6_c7,RS6 4.0 TFSI 560,gasoline,CAED,3993.0,560,700.0,auto,AWD,UK
audi_a6_c7_2.0_tdi_177,audi_a6_c7,2.0 TDI 177,diesel,CGLD,1968.0,177,380.0,manual,FWD,UK
audi_a6_c7_2.0_tdi_190_ultra,audi_a6_c7,2.0 TDI 190 ultra,diesel,CSUD,1968.0,190,400.0,manual,FWD,UK
audi_a6_c7_2.0_tdi_190_quattro,audi_a6_c7,2.0 TDI 190 quattro,diesel,CSUE,1968.0,190,400.0,auto,AWD,UK
audi_a6_c7_3.0_tdi_204,audi_a6_c7,3.0 TDI 204,diesel,CLAB,2967.0,204,450.0,auto,FWD,UK
audi_a6_c7_3.0_tdi_245_quattro,audi_a6_c7,3.0 TDI 245 quattro,diesel,CLAA,2967.0,245,500.0,auto,AWD,UK
audi_a6_c7_3.0_tdi_272_quattro,audi_a6_c7,3.0 TDI 272 quattro,diesel,CDUD,2967.0,272,580.0,auto,AWD,UK
audi_a6_c7_3.0_tdi_313_competition,audi_a6_c7,3.0 TDI 313 Competition,diesel,CVUA,2967.0,313,650.0,auto,AWD,UK
audi_a6_c7_s6_3_0_tdi_320,audi_a6_c7,S6 3.0 TDI 320,diesel,CGTA,2967.0,320,650.0,auto,AWD,UK
audi_a6_c7_rs6_4_0_tdi_408,audi_a6_c7,RS6 4.0 TDI 408,diesel,CZHC,3956.0,408,800.0,auto,AWD,UK
audi_a6_c8_40_tfsi_204,audi_a6_c8,40 TFSI (204 PS),gasoline,DFBA,1984.0,204,320.0,auto,AWD,UK
audi_a6_c8_45_tfsi_245,audi_a6_c8,45 TFSI (245 PS),gasoline,DLVA,1984.0,245,370.0,auto,AWD,UK
audi_a6_c8_55_tfsi_340,audi_a6_c8,55 TFSI (340 PS),gasoline,CYMC,2995.0,340,500.0,auto,AWD,UK
audi_a6_c8_40_tdi_190,audi_a6_c8,40 TDI (190 PS),diesel,DFHA,1968.0,190,400.0,auto,AWD,UK
audi_a6_c8_45_tdi_231,audi_a6_c8,45 TDI (231 PS),diesel,DDWB,2967.0,231,500.0,auto,AWD,UK
audi_a6_c8_50_tdi_286,audi_a6_c8,50 TDI (286 PS),diesel,DDWC,2967.0,286,620.0,auto,AWD,UK
audi_a6_c8_55_tfsi_e_367_mild_hybrid,audi_a6_c8,55 TFSI e (367 PS) PHEV,hybrid,CYMC + Electric,2995.0,367,500.0,auto,AWD,UK
audi_a6_c8_45_tfsi_e_299_mild_hybrid,audi_a6_c8,45 TFSI e (299 PS) PHEV,hybrid,DFBA + Electric,1984.0,299,450.0,auto,AWD,UK
audi_a6_c8_allroad_45_tfsi_245,audi_a6_c8,Allroad 45 TFSI (245 PS),gasoline,DLVA,1984.0,245,370.0,auto,AWD,UK
audi_a6_c8_allroad_50_tdi_286,audi_a6_c8,Allroad 50 TDI (286 PS),diesel,DDWC,2967.0,286,620.0,auto,AWD,UK
audi_a6_c8_s6_tfsi_450,audi_a6_c8,S6 TFSI (450 PS),gasoline,CYMC (Uprated),2995.0,450,550.0,auto,AWD,UK
audi_a6_c8_s6_tdi_349,audi_a6_c8,S6 TDI (349 PS),diesel,DDWC (Uprated),2967.0,349,700.0,auto,AWD,UK
audi_a6_c8_rs6_avant_630,audi_a6_c8,RS 6 Avant (630 PS),gasoline,CWUC,3996.0,630,800.0,auto,AWD,UK
audi_a7_c7_20tdi_2011_2014,audi_a7_c7,2.0 TDI,diesel,CKVB,1968.0,177,380.0,manual,FWD,UK
audi_a7_c7_20tdi_s_tronic_2011_2014,audi_a7_c7,2.0 TDI S tronic,diesel,CKVB,1968.0,177,380.0,auto,FWD,UK
audi_a7_c7_30tdi_2011_2014,audi_a7_c7,3.0 TDI,diesel,CLAA,2967.0,204,400.0,manual,AWD,UK
audi_a7_c7_30tdi_s_tronic_2011_2014,audi_a7_c7,3.0 TDI S tronic,diesel,CLAA,2967.0,204,400.0,auto,AWD,UK
audi_a7_c7_30tdi_quattro_2011_2014,audi_a7_c7,3.0 TDI quattro,diesel,CLAB,2967.0,245,500.0,auto,AWD,UK
audi_a7_c7_30tfsi_quattro_2011_2014,audi_a7_c7,3.0 TFSI quattro,gasoline,CGWB,2995.0,300,440.0,auto,AWD,UK
audi_a7_c7_s7_tfsi_quattro_2012_2014,audi_a7_c7,S7 4.0 TFSI quattro,gasoline,CGTF,3993.0,420,550.0,auto,AWD,UK
audi_a7_c7_rs7_tfsi_quattro_2013_2014,audi_a7_c7,RS7 4.0 TFSI quattro,gasoline,CEPA,3993.0,560,700.0,auto,AWD,UK
audi_a7_c7_20tdi_2014_2018,audi_a7_c7,2.0 TDI (facelift),diesel,CYKB,1968.0,190,400.0,manual,FWD,UK
audi_a7_c7_20tdi_s_tronic_2014_2018,audi_a7_c7,2.0 TDI S tronic (facelift),diesel,CYKB,1968.0,190,400.0,auto,FWD,UK
audi_a7_c7_30tdi_204_2014_2018,audi_a7_c7,3.0 TDI (204 PS),diesel,CSWB,2967.0,204,450.0,auto,AWD,UK
audi_a7_c7_30tdi_245_2014_2018,audi_a7_c7,3.0 TDI (245 PS),diesel,CVUA,2967.0,245,500.0,auto,AWD,UK
audi_a7_c7_30tdi_320_2014_2018,audi_a7_c7,3.0 TDI (320 PS),diesel,CVUB,2967.0,320,650.0,auto,AWD,UK
audi_a7_c7_30tfsi_2014_2018,audi_a7_c7,3.0 TFSI (facelift),gasoline,CGWC,2995.0,310,440.0,auto,AWD,UK
audi_a7_c7_s7_tfsi_2014_2018,audi_a7_c7,S7 4.0 TFSI quattro (facelift),gasoline,CTGE,3993.0,450,550.0,auto,AWD,UK
audi_a7_c7_rs7_tfsi_2014_2018,audi_a7_c7,RS7 4.0 TFSI quattro (facelift),gasoline,CRDB,3993.0,560,700.0,auto,AWD,UK
audi_a7_c7_rs7_performance_tfsi_2015_2018,audi_a7_c7,RS7 Performance 4.0 TFSI quattro,gasoline,CRDB,3993.0,605,750.0,auto,AWD,UK
audi_a7_c8_40_tdi,audi_a7_c8,40 TDI,diesel,DCYC,2967.0,204,500.0,auto,AWD,UK
audi_a7_c8_45_tdi,audi_a7_c8,45 TDI,diesel,DCYC,2967.0,245,500.0,auto,AWD,UK
audi_a7_c8_50_tdi,audi_a7_c8,50 TDI,diesel,DCYC,2967.0,286,600.0,auto,AWD,UK
audi_a7_c8_40_tfsi,audi_a7_c8,40 TFSI,gasoline,DLVA,1984.0,204,320.0,auto,AWD,UK
audi_a7_c8_45_tfsi,audi_a7_c8,45 TFSI,gasoline,DLVA,1984.0,265,370.0,auto,AWD,UK
audi_a7_c8_55_tfsi,audi_a7_c8,55 TFSI,gasoline,CYMC,2995.0,340,500.0,auto,AWD,UK
audi_a7_c8_55_tfsi_mhev,audi_a7_c8,55 TFSI MHEV,gasoline,CYMC,2995.0,340,500.0,auto,AWD,UK
audi_a7_c8_s7_tfsi,audi_a7_c8,S7 TFSI,gasoline,CYMC,2894.0,450,570.0,auto,AWD,UK
audi_a7_c8_rs7_tfsi,audi_a7_c8,RS 7 TFSI,gasoline,DEJA,3996.0,600,800.0,auto,AWD,UK
audi_a7_c8_rs7_performance_tfsi,audi_a7_c8,RS 7 Performance TFSI,gasoline,DEJA,3996.0,630,850.0,auto,AWD,UK
audi_a8_d2_28_v6_172,audi_a8_d2,2.8 V6 (172 PS),gasoline,AFC,2771.0,172,250.0,manual,AWD,UK
audi_a8_d2_28_v6_172_auto,audi_a8_d2,2.8 V6 (172 PS) Auto,gasoline,AFC,2771.0,172,250.0,auto,AWD,UK
audi_a8_d2_37_v8_230,audi_a8_d2,3.7 V8 (230 PS),gasoline,ABZ,3664.0,230,315.0,auto,AWD,UK
audi_a8_d2_40_v8_290,audi_a8_d2,4.2 V8 (290 PS),gasoline,A8D,4172.0,290,400.0,auto,AWD,UK
audi_a8_d2_40_v8_300,audi_a8_d2,4.2 V8 (300 PS),gasoline,AEW,4172.0,300,410.0,auto,AWD,UK
audi_a8_d2_s8_v8_340,audi_a8_d2,S8 4.2 V8 (340 PS),gasoline,AQH,4172.0,340,430.0,auto,AWD,UK
audi_a8_d2_25_tdi_v6_150,audi_a8_d2,2.5 TDI V6 (150 PS),diesel,AKE,2496.0,150,310.0,manual,AWD,UK
audi_a8_d2_25_tdi_v6_150_auto,audi_a8_d2,2.5 TDI V6 (150 PS) Auto,diesel,AKE,2496.0,150,310.0,auto,AWD,UK
audi_a8_d2_30_tdi_v6_180,audi_a8_d2,3.0 TDI V6 (180 PS),diesel,AYM,2996.0,180,400.0,auto,AWD,UK
audi_a8_d2_33_tdi_v8_225,audi_a8_d2,3.3 TDI V8 (225 PS),diesel,AKH,3328.0,225,480.0,auto,AWD,UK
audi_a8_d3_30tdi_quattro,audi_a8_d3,3.0 TDI quattro,diesel,BMG,2967.0,233,450.0,auto,AWD,UK
audi_a8_d3_32tdi_quattro,audi_a8_d3,3.2 TDI quattro,diesel,BMG,2967.0,240,450.0,auto,AWD,UK
audi_a8_d3_37_quattro,audi_a8_d3,3.7 quattro,gasoline,BFL,3697.0,260,380.0,auto,AWD,UK
audi_a8_d3_42_quattro,audi_a8_d3,4.2 quattro,gasoline,BBK,4172.0,335,420.0,auto,AWD,UK
audi_a8_d3_40_tdi_quattro,audi_a8_d3,4.0 TDI quattro,diesel,ASB,3936.0,275,650.0,auto,AWD,UK
audi_a8_d3_42_tdi_quattro,audi_a8_d3,4.2 TDI quattro,diesel,R40,4134.0,326,650.0,auto,AWD,UK
audi_a8_d3_s8_quattro,audi_a8_d3,S8 quattro,gasoline,BHF,5205.0,450,580.0,auto,AWD,UK
audi_a8_d3_60_quattro,audi_a8_d3,6.0 quattro,gasoline,BAP,5998.0,450,580.0,auto,AWD,UK
audi_a8_d3_60_tfsi_quattro,audi_a8_d3,6.0 TFSI quattro,gasoline,BDL,5998.0,500,625.0,auto,AWD,UK
audi_a8_d4_30_tdi_258,audi_a8_d4,3.0 TDI (258 PS),diesel,"CKTB, CLAB",2967.0,258,580.0,auto,AWD,UK
audi_a8_d4_40_tdi_204,audi_a8_d4,3.0 TDI (204 PS) (Early models),diesel,CDSB,2967.0,204,450.0,auto,AWD,UK
audi_a8_d4_42_tdi_340,audi_a8_d4,4.2 TDI (340 PS),diesel,CDSB,4134.0,340,650.0,auto,AWD,UK
audi_a8_d4_40_tfsi_310,audi_a8_d4,3.0 TFSI (310 PS),gasoline,"CGWB, CGWC",2995.0,310,440.0,auto,AWD,UK
audi_a8_d4_42_tfsi_420,audi_a8_d4,4.2 FSI (420 PS),gasoline,CDSB,4163.0,420,444.0,auto,AWD,UK
audi_a8_d4_s8_40_tfsi_525,audi_a8_d4,S8 4.0 TFSI (525 PS),gasoline,CEUC,3993.0,525,650.0,auto,AWD,UK
audi_a8_d4_s8_plus_40_tfsi_585,audi_a8_d4,S8 Plus 4.0 TFSI (585 PS),gasoline,CEUC,3993.0,585,750.0,auto,AWD,UK
audi_a8_d4_63_tfsi_500,audi_a8_d4,6.3 FSI (500 PS),gasoline,CTGA,6299.0,500,627.0,auto,AWD,UK
audi_a8_d5_50_tdi_quattro,audi_a8_d5,50 TDI,diesel,DCVE,2967.0,286,600.0,auto,AWD,UK
audi_a8_d5_55_tfsi_quattro,audi_a8_d5,55 TFSI,gasoline,DDW,2995.0,340,500.0,auto,AWD,UK
audi_a8_d5_55_tfsi_mhev_quattro,audi_a8_d5,55 TFSI MHEV,gasoline,DDW,2995.0,340,500.0,auto,AWD,UK
audi_a8_d5_60_tfsi_e_quattro,audi_a8_d5,60 TFSI e,hybrid,CYFB,2995.0,456,700.0,auto,AWD,UK
audi_a8_d5_s8_tfsi_quattro,audi_a8_d5,S8,gasoline,DDWG,3996.0,571,800.0,auto,AWD,UK
audi_a8_d5_60_tdi_quattro,audi_a8_d5,60 TDI,diesel,DCVE,2967.0,435,900.0,auto,AWD,UK
audi_a8_d5_60_tfsi_e_long_quattro,audi_a8_d5,60 TFSI e (LWB),hybrid,CYFB,2995.0,456,700.0,auto,AWD,UK
audi_a8_d5_50_tdi_long_quattro,audi_a8_d5,50 TDI (LWB),diesel,DCVE,2967.0,286,600.0,auto,AWD,UK
audi_a8_d5_55_tfsi_long_quattro,audi_a8_d5,55 TFSI (LWB),gasoline,DDW,2995.0,340,500.0,auto,AWD,UK
audi_a8_d5_60_tdi_long_quattro,audi_a8_d5,60 TDI (LWB),diesel,DCVE,2967.0,435,900.0,auto,AWD,UK
audi_q2_ga_30_tfsi_116,audi_q2_ga,30 TFSI 116,gasoline,DADA,999.0,116,200.0,manual,FWD,UK
audi_q2_ga_30_tfsi_116_s_tronic,audi_q2_ga,30 TFSI 116 S tronic,gasoline,DADA,999.0,116,200.0,auto,FWD,UK
audi_q2_ga_35_tfsi_150,audi_q2_ga,35 TFSI 150,gasoline,DLVA,1498.0,150,250.0,manual,FWD,UK
audi_q2_ga_35_tfsi_150_s_tronic,audi_q2_ga,35 TFSI 150 S tronic,gasoline,DLVA,1498.0,150,250.0,auto,FWD,UK
audi_q2_ga_35_tfsi_150_quattro_s_tronic,audi_q2_ga,35 TFSI 150 quattro S tronic,gasoline,DLVA,1498.0,150,250.0,auto,AWD,UK
audi_q2_ga_40_tfsi_190,audi_q2_ga,40 TFSI 190,gasoline,CZPB,1984.0,190,320.0,auto,AWD,UK
audi_q2_ga_20_tdi_116,audi_q2_ga,2.0 TDI 116,diesel,,1968.0,116,290.0,manual,FWD,UK
audi_q2_ga_20_tdi_116_s_tronic,audi_q2_ga,2.0 TDI 116 S tronic,diesel,,1968.0,116,290.0,auto,FWD,UK
audi_q2_ga_30_tdi_150,audi_q2_ga,30 TDI 150,diesel,DABF,1968.0,150,340.0,manual,FWD,UK
audi_q2_ga_30_tdi_150_s_tronic,audi_q2_ga,30 TDI 150 S tronic,diesel,DABF,1968.0,150,340.0,auto,FWD,UK
audi_q2_ga_30_tdi_150_quattro_s_tronic,audi_q2_ga,30 TDI 150 quattro S tronic,diesel,DABF,1968.0,150,340.0,auto,AWD,UK
audi_q2_ga_35_tdi_190,audi_q2_ga,35 TDI 190,diesel,DDWB,1968.0,190,400.0,auto,AWD,UK
audi_q2_ga_sq2_300,audi_q2_ga,SQ2 300,gasoline,DNWA,1984.0,300,400.0,auto,AWD,UK
audi_q2_gb_30_tfsi_116,audi_q2_gb,30 TFSI 116,gasoline,DADA,999.0,116,200.0,manual,FWD,UK
audi_q2_gb_30_tfsi_116_s_tronic,audi_q2_gb,30 TFSI 116 S tronic,gasoline,DADA,999.0,116,200.0,auto,FWD,UK
audi_q2_gb_35_tfsi_150,audi_q2_gb,35 TFSI 150,gasoline,DLVA,1498.0,150,250.0,manual,FWD,UK
audi_q2_gb_35_tfsi_150_s_tronic,audi_q2_gb,35 TFSI 150 S tronic,gasoline,DLVA,1498.0,150,250.0,auto,FWD,UK
audi_q2_gb_35_tfsi_150_quattro_s_tronic,audi_q2_gb,35 TFSI 150 quattro S tronic,gasoline,DLVA,1498.0,150,250.0,auto,AWD,UK
audi_q2_gb_40_tfsi_190_quattro_s_tronic,audi_q2_gb,40 TFSI 190 quattro S tronic,gasoline,CZPB,1984.0,190,320.0,auto,AWD,UK
audi_q2_gb_30_tdi_116,audi_q2_gb,30 TDI 116,diesel,DDYA,1598.0,116,300.0,manual,FWD,UK
audi_q2_gb_30_tdi_116_s_tronic,audi_q2_gb,30 TDI 116 S tronic,diesel,DDYA,1598.0,116,300.0,auto,FWD,UK
audi_q2_gb_35_tdi_150,audi_q2_gb,35 TDI 150,diesel,DDWB,1968.0,150,340.0,manual,FWD,UK
audi_q2_gb_35_tdi_150_s_tronic,audi_q2_gb,35 TDI 150 S tronic,diesel,DDWB,1968.0,150,340.0,auto,FWD,UK
audi_q2_gb_35_tdi_150_quattro_s_tronic,audi_q2_gb,35 TDI 150 quattro S tronic,diesel,DDWB,1968.0,150,340.0,auto,AWD,UK
audi_q2_gb_40_tdi_190_quattro_s_tronic,audi_q2_gb,40 TDI 190 quattro S tronic,diesel,DDWC,1968.0,190,400.0,auto,AWD,UK
audi_q2_gb_sq2_300,audi_q2_gb,SQ2 300,gasoline,DNWA,1984.0,300,400.0,auto,AWD,UK
audi_q2_gb_35_tfsi_mhev_150_s_tronic,audi_q2_gb,35 TFSI MHEV 150 S tronic,gasoline,DLVA,1498.0,150,250.0,auto,FWD,UK
audi_q2_gb_35_tfsi_mhev_150_quattro_s_tronic,audi_q2_gb,35 TFSI MHEV 150 quattro S tronic,gasoline,DLVA,1498.0,150,250.0,auto,AWD,UK
audi_q2_gb_30_tfsi_110,audi_q2_gb,30 TFSI 110,gasoline,DADA,999.0,110,200.0,manual,FWD,UK
audi_q2_gb_30_tfsi_110_s_tronic,audi_q2_gb,30 TFSI 110 S tronic,gasoline,DADA,999.0,110,200.0,auto,FWD,UK
audi_q3_8u_14_tfsi_150_manual_fwd,audi_q3_8u,1.4 TFSI 150,gasoline,CZDA,1395.0,150,250.0,manual,FWD,UK
audi_q3_8u_14_tfsi_150_s_tronic_fwd,audi_q3_8u,1.4 TFSI 150 S tronic,gasoline,CZDA,1395.0,150,250.0,auto,FWD,UK
